owner_kind,owner_key,tier,type,title,url,published,quote,confidence
entity,marvell,2,sec_filing,Marvell 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1835632/000183563226000011/mrvl-20260131.htm,2026-03-11,"Data Center and Communications markets, in a timely and effective manner,",
entity,astera-labs,2,sec_filing,Astera Labs 10-K 2025,https://www.sec.gov/Archives/edgar/data/1736297/000173629726000010/alab-20251231.htm,2026-02-20,We use a fabless manufacturing model and partner with TSMC to fabricate all,
entity,credo,2,sec_filing,Credo 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1807794/000162828026043303/crdo-20260502.htm,2026-06-15,we exclusively used Taiwan Semiconductor Manufacturing Company Limited (TSMC) for semiconductor wafer production.,
entity,coherent,2,sec_filing,Coherent 10-K FY2026,https://www.sec.gov/Archives/edgar/data/820318/000082031826000020/iivi-20260630.htm,2026-08-14,Coherent is a leading supplier of optical transceivers for AI datacenter and networking,
entity,fabrinet,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,We engage with independent subcontractors and contract manufacturers such as Hon Hai,
entity,cisco,2,sec_filing,Fabrinet 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1408710/000140871025000039/fn-20250627.htm,2025-08-19,"NVIDIA Corporation and Cisco Systems, Inc. contributed 27.6% and 18.2%, respectively, of our revenues.",
entity,microsoft,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Two of our customers accounted for more than 10% of our sales,
entity,amazon,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,google,2,sec_filing,Broadcom 10-K FY2025,https://www.sec.gov/Archives/edgar/data/1730168/000173016825000121/avgo-20251102.htm,2025-12-18,"one customer accounted for 32 %, 28 % and 21 % of our net",
entity,oracle,1,sec_filing,NVIDIA 10-K FY2026,https://www.sec.gov/Archives/edgar/data/1045810/000104581026000021/nvda-20260125.htm,2026-02-25,"All major cloud service providers, or CSPs, AI model makers, and enterprises use our",
entity,coreweave,2,sec_filing,CoreWeave 10-K 2025,https://www.sec.gov/Archives/edgar/data/1769628/000176962826000104/crwv-20251231.htm,2026-03-02,all of the GPUs used in our infrastructure today are NVIDIA GPUs.,
entity,nebius,2,sec_filing,Nebius 20-F 2025,https://www.sec.gov/Archives/edgar/data/1513845/000110465926052948/nbis-20251231x20f.htm,2026-04-30,We currently rely on Nvidia for the GPU chips we use,
entity,lambda,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
entity,crusoe,2,sec_filing,Arista Networks 10-K 2025,https://www.sec.gov/Archives/edgar/data/1596532/000159653226000013/anet-20251231.htm,2026-02-13,Nvidia has made significant investments in several AI Neoclouds.,
entity,equinix,2,sec_filing,Equinix 10-K 2025,https://www.sec.gov/Archives/edgar/data/1101239/000110123926000032/eqix-20251231.htm,2026-02-11,"digital infrastructure company, shortening the path to boundless connectivity anywhere",
entity,digital-realty,2,sec_filing,Digital Realty 10-K 2025,https://www.sec.gov/Archives/edgar/data/1297996/000110465926015365/dlr-20251231x10k.htm,2026-02-13,colocation and interconnection solutions for customers across a variety of industry verticals.,
